"","subst","causalforest","cateonestep_oracle","cateonestep","cateplugin","lrnr","n"
"42",0.00632835797588959,0.00846601050223018,0.0162466025234555,0.0195807748351972,0.0133342924442177,"Lrnr_earth_2_3_backward_0_1_0_0_",5000
"43",0.00632835797588959,0.00846601050223018,0.00476832892831461,0.00507027541617967,0.00589478834511115,"Lrnr_gam_NULL_NULL_GCV.Cp_",5000
"44",0.00632835797588959,0.00846601050223018,0.0814340401274142,0.085969530449459,0.0322696324780735,"Lrnr_rpart_FALSE_FALSE_FALSE_",5000
"45",0.00632835797588959,0.00846601050223018,0.767239012077966,0.821628801435146,0.00599456832315525,"Lrnr_ranger_500_TRUE_none_1_",5000
"46",0.00632835797588959,0.00846601050223018,0.0648411587750153,0.0878092896801714,0.00662524361306044,"Lrnr_xgboost_20_1_3_",5000
"47",0.00632835797588959,0.00846601050223018,0.116718703169475,0.152866895627536,0.00602427612469976,"Lrnr_xgboost_20_1_4_",5000
"48",0.00632835797588959,0.00846601050223018,0.175307984859903,0.228341724768196,0.00592627906128933,"Lrnr_xgboost_20_1_5_",5000
"49",0.00459466374130142,0.00821240941515254,0.500159515792255,0.500179490176826,0.500166354814999,"Lrnr_glm_TRUE_",10000
"50",0.00459466374130142,0.00821240941515254,0.0129695747815268,0.0138319721263276,0.0121121401137004,"Lrnr_earth_2_3_backward_0_1_0_0_",10000
"51",0.00459466374130142,0.00821240941515254,0.00277775418451905,0.0029259736599737,0.0044250548315705,"Lrnr_gam_NULL_NULL_GCV.Cp_",10000
"52",0.00459466374130142,0.00821240941515254,0.079036789686975,0.086496005970556,0.030928158374436,"Lrnr_rpart_FALSE_FALSE_FALSE_",10000
"53",0.00459466374130142,0.00821240941515254,0.766368572165249,0.816566357355767,0.0044399277528371,"Lrnr_ranger_500_TRUE_none_1_",10000
"54",0.00459466374130142,0.00821240941515254,0.0355702452852194,0.0513043664473363,0.00516245831918253,"Lrnr_xgboost_20_1_3_",10000
"55",0.00459466374130142,0.00821240941515254,0.0623941732560856,0.0861124420138172,0.00454714716387911,"Lrnr_xgboost_20_1_4_",10000
"56",0.00459466374130142,0.00821240941515254,0.0958027782745633,0.128482732204333,0.00442385348939185,"Lrnr_xgboost_20_1_5_",10000
